Review	Star
Lo compré por la publicidad y la composición que me pareció bastante buena, pero la sensación pegajosa que se queda en la piel es muy incómoda y no me gusta. Quizá en invierno no pase, pero en verano fatal.	2
Satisfecha	2
The product is fine but not having extra ordinary results. Might not buy again	2
El producto está bien normalito lo veo caro y no lo volveré a comprar	2
It just water with something.  My face is the same after the application.	2
Sinceramente se han lucido en publicidad y no es más que un agüita que además saca granos !!	2
No deja ese efecto flow que todos dicen. Es un tónico como hay muchos, muy caro para lo que es.	2
Lo venden como un producto que deja la piel radiante e hidratada.... Yo no noto nada y lo aplico antes de la crema y después del maquillaje	2
NOT eczema prone/dry/sensitive skin.Casually using this for about a year and recently started incorporating it more into my skincare routine. I noticed the high points on my cheeks (my usual eczema flareups) becoming extremely dry. For months i’ve wondered how my skin could feel so hydrated yet have such dry parches. Tried everything - bought new moisturizers, cleansers, etc  It wasnt until i took this product out of my routine that i soon realized it to be the culprit of an eczema reaction. Within 24 hours the scaling skin on my face was gone. I will continue to this on my neck and chest as those areas seem to handle it well but definitely not for the face anymore which is unfortunate because it does give that “glow from within” without feeling greasy.  perhaps this may be best suited for those who lean more oily skin type.	3
I tried this spray several times and each time it felt like little sharp pins going into my skin.  I was very surprised as it did not hurt but it was unpleasant.  About 1/2 hour later I had a rash on my chest and neck. I had my daughter try this and she had not issues. Will be giving it to her.  I was really surprised about this because the reviews for this product are great! I downloaded the OnSkin app and the d'Alba Italian White Truffle First Spray Serum rates 59/100. For my skin it has a moderate chance of clogging my pores. There are 4 ingredients in this product that are known allergens: Hexyl cinnamal, Limonene, Linalool, and Citronellol.  I must be allergic to one of these ingredients but needless to say, I was excited about this product because of all the rave reviews but I will not be purchasing this again.	3
This product burns! I shaked it before I used it and closed my eyes when spraying, but it still got into my eyes. That burns! And then I felt a little itchy on the cheek area, so I ended up returning it. I think it's way too harsh on my skin.	3
I love face mists so I decided to try this one out considering it’s a number one seller on Amazon and honestly I am just not really impressed with this product and it is not making it into my standard skincare rotation. I’ll admit it has a nice fine mist and I don’t think there is actually anything wrong with it, it just doesn’t compete against what I am already using or add anything to my skincare routine.I’ve ended up keeping it my gym bag, along with another serum mist, to be apart of my post workout skincare to hold me over from when I wash my face at the gym until I get home	3
Not sure about this. It's nice when I spray in on my face, feels goods, smells nice but, as soon as it dries I notice mlno difference. I'll keep using the bottle but I won't reorder. I need see improvements to keep buying stuff like this.	3
The spray is ok, but I didn’t really get what’s the hype. On my combination skin, it didn’t really make much difference. However it left an oily circle stain on my furniture so make sure to wipe the bottle after use.	3
Having been reviewed by an influencer that I respected I was eager to try this product. But I have to say that I wasn’t enamored by it. I found it performance to be flat. I don’t feel Compelled to buy it again	3
Si no te agradan los olores fuertes este producto no es para ti , tiene un olor a almizcle . Que no me agrada para nada.	3
No es tan brillante como lo describen , al ponérsela en el rostro no se ve tan tersa e iluminada	3
It came in a sealed bag and some of the contents had spilled out. What happened to quality control?I did get a new one today that was in a sealed box(as it should be). I have tried it once and really like it.I find it hard to believe that they would send out a used, unboxed item.I am giving it 3 stars because of the one that came first.As far as the product itself, seems like it will be good.	3
I wanted to wait to try this product- i was using it every day and whike its refreshing- It did nothing for my skin-  itst just 90% water with 10 % of the oils and other ingredients - I would not buy again. Not great quality	3
I wanted to rave about this, but I don't feel like I notice a big change, personally. I have been using for about a month. Also, it smells funny, so I always feel weird breathing it in, lol.	3
While it does have a great spray nozzle and makes my skin dewy, it has a VERY strong scent. I put it under my makeup and the smell lingered for about an hour later. I don’t feel like it did much to my skin and really just felt oily.Not my favorite product.	3
If that’s your goal: to look shiny. Otherwise rather gimmicky because it doesn’t truly moisturize. Maybe it helps some feel relaxed? The scent is rather strong.	3
This product has a pleasant scent and does give hydration and glow to your skin. However, when it dries the hydration feeling is gone. I still liked it for the most. If the hydration lasted longer, I would have given it five stars.	3
The fragrance is too strong for my liking so I have been unable to use it. :(	3
Pleasant smell, but not sure if it actually does much else. Will have to see in the winter.	3
If u like your face looking like oil and shiny all this this is for u.	3
Creo que 3 estrellas es mucho para este producto. Esperaba más por las reseñas	3
Patch tested on my arm & nothing happened but a slight bit of redness. Sprayed on my face & my skin became red & itchy within 10 minutes. Very similar to when I've used too much Niacinamide. (My sensitive skin does *not* love Niacinamide and it's in almost everything now). This product definitely has a high percentage of Niacinamide, unfortunately for me.The smell is nice but it's not my favorite. I did notice a nice glow. I think I'm going to have to experiment with how to make this spray work for me once my skin has calmed down. Hopefully I can keep the glow & lose the irritation.*UPDATE*Day after first use and my face is very itchy with little red splotches. It has to be the Niacinamide that's causing the reaction.*Update #2*I'm definitely experiencing full blown contact dermatitis on my face.	3
I bought this at the end of April, it is now the end of June. I use this spray daily. Honestly, I don’t see a difference in my skin. Additionally, the “glow” only last about 2 minutes after putting it on. I will go back to using Rare beauty 4-in-1 midst. The rare beauty midst keeps me glowing for hours. Additionally, it brightens up my skin. This product is not worth the money imo.	3
Didn’t notice any difference it made.	3
Not sure how to feel about this spray. I have used it for a month. Haven’t seen much of a change in skin. Dewy look and feel. I will keep trying to out and see the results later.	3
I have no idea where the hype came from in these reviews. It’s nothing special for the price. Not worth it.	3
Did'nt give glow as stated very disappointed we hope Amazon tries his products,used on face	3
I noticed no remarkable difference when I used this spray.  My face didn't look moisturized or glowy.I also noticed a very strong smell of perfume.  I don't use perfume on my face or scented ingredients.  To be honest, the smell was lovely and if they have an actual BODY spray, I'm in but not on my face, that's a no no in my book.  Item returned.  ☺	3
I bought because all of the hype around this product. At the end of the day its just a dewy setting mist. Made me look too dewy. I prefer the morphe spray or the mac fix plus.	3
I'm using Korean products for face washing and it's making a big difference. I'm always looking for other products to compliment my routine. This White Truffle spray had great reviews, but luckily I ordered the small size to try it out because it didn't do anything. I don't really like the fragrance-it does dissipate quickly though. It just didn't do anything for my complexion. You have to hold your breath when you spray it too. Big hype, but no results.	3
I am sure it's great but not for me as I am prone to allergic reactions. Smells good for what I noticed.	3
Meh! I have dry skin and I like this, but not sure I see any benefits from it. I dont look glowy or moisturized. I tried under-and over makeup, at night before bed etc. no real results especially for the price. I will finish, but not repurchase.	3
I read the good reviews and the bad reviews on this product. I sort of agree with both. This spray has a lovely fine mist that creates a lovely lasting glow on your face. However, if you get it on your lips, don’t lick them. Yucky taste!  The smell is light, not strong and overpowering as some reviews have stated. Here’s the reason for only 3 stars: This product claims to have healthy ingredients. I’m not sure I believe that. The word “vegan” means that there are no animal products used. However, there can still be whole lotta unhealthy things used! Any list with this many unfamiliar long worded ingredients is questionable in my opinion. So there you go.	3
This was recommended to me, I ordered the small and haven’t used it for very long. I thought it would feel more moisturizing than it does. I will continue to use it and see if it’s something I want to reorder.	3
The product does leave the skin looking a bit glossy but after a few days, I started noticing a few breakouts. I try not to spray too much on my face. You can sort of smell the alcohol which caused irritation to my eyes. So avoid spraying around the eye area!!!!!!!!  I was expecting a bit of a different texture. For the price, I’m just going to say it’s an okay product…	3
I’ve only used the product a couple times and it’s okay. I’ve purchased other mist that seem to do the same. The scent is pleasant so I like it, we’ll see if this is worth the money after more use but so far it’s okayMy complaint here is really on the seller since the box came taped so I’m suspicious of that gave me a returned bottle. I’m using it this weekend so i’m keeping the bottle but I don’t think I will be buying from this seller in the future. I’m just not confident i’m getting a new bottle.	3
This product is just okay does nothing	3
nothing special smells like Granda from the 70s	3
feels great on the face, leaves my skin soft and glow-y, but the fragrance is overpowering. headache inducing. and considering you’re meant to spritz it on your face… it just seems a little silly to add such a strong fragrance. even when i hold my breath for as long as i can, it still invades my nose and throat. if this came fragrance free it’d be pretty close to being a perfect product. as it is, i probably will not repurchase. which is a shame because i want to love it!	3
After using for some time, the smell is not to my liking. I cannot describe the smell, but wet wood.  I guess truffles are mushrooms.	3
I have been using this every day and I have noticed nothing. I might as well be spritzing water on my face. The packaging is nice and the sprayer nozzle is fine. It disperses a nice mist. I am guessing there is some oil in there because I see separation if I don't shake it. But there is no oily feeling on my face. I live in a desert climate so my skin always feels a little dry. Perhaps if I lived in a more humid place would I notice a difference.	3
Love the cooling affect and softness of my skin after use.	3
This product makes skin glow upon use and is okay as a setting spray. However the presence of the oil seems really counterintuitive for a setting spray and made my makeup separate.There are only a few active ingredients in the formula but it just seemed a bit gimmicky to me. The smoothing effect was nice but nothing to write home about.Not for me. But for others, it may work better.	3
No brilla como dicen, no se nota	3
I ran out of my tatcha and this was slightly cheaper and a MUA on YT recommended this so I was like why not try it. I was shocked by how big this product was but felt that I needed to spray quite a bit, so that is a con. I think it would apply really well under makeup or OVER makeup (not to use in place of setting spray please note) just as a final mist to refresh and give dewy vibes because as a dry skin girl matte is not for me, but oh give me dewy and glowy. When I first spritzed it on last night, I did feel my skin was initially irritated by it, but it quickly calmed there is no sign of irritation today or breakout and i have sensitive skin so if a product is going to break me out, I would likely know 12-24 hours later. I still do prefer my tatcha as holy grail, but I like this to mix it up it is ULTRA lightweight and to me it didn't really have a scent. I thought this was Italian product but it's Korean so if you are into K skin give this a try	3
I don't like the way that it is separated and I don't like once I got a hold of it and it was delivered that it said to not spray near eyes or nasal openings or whatever so how do you spray it on your face safely?	3
I sprayed it on my face and started seeing red itchy spots appear within the hour… love the fragrance but I guess that might be what’s irritating. Sensitive skin beware…	3
About half way through the bottle and I’m not sure if this adds anything to my overall radiance or skin health. Just ok	3
I'm not too keen on the smell says nor to inhale. That's kind of hard when your spraying on your face.  Not impressed	3
Easy to use, it does give your skin that glow but doesn’t last all day, smells nice	3
The one thing I did like about this serum was that it was a spray on serum but other than that it didn't moisturize my skin enough. I tried using more to see if that would make it better but it didn't. I have really dry skin and it just wasn't enough for my skin so I gave it to a friend. I haven't heard how she likes it.	3
Been using this for 2 weeks now and don’t see any difference on my face.	3
Now, I love me a good facial mist. This one claimed to give a super dewy, moisturizing look and feel and I didn’t really get that from this spray. It’s just okay. I love my Glow Recipe Watermelon spray mist. That one really does feel moisturizing. I also like the HudaBeauty coconut facial spray-that one feels nourishing to the skin as well.	3
It is hydrating but the fragrance is soooo strong and does not dissipate.	3
Not sure why I purchased this, I think I wanted something for after I applied as and washed my facemask. I didn't see anything negative or positive. I don't feel like it's something I really need so I myself won't be purchasing it.	3
This was more glowy than dewy. My face feels dry and glowy so I recommend this for oily or combo skin not for dry skin.Def not glass like skin not terrible but pretty mid	3
This product smells like a rich old lady. I wish they made one with no fragrance. Overall it does what it suppose to do for a reasonable price.	3
It’s okay. Made my makeup look thicker and cakey. I think it would work better with little to no makeup.	3
Why when I received my order was there no container, almost no oil layer, and look no lid?.	3
I do like it but I think I was expecting more. It does give a nice glow but it doesn’t last. I’ll finish my bottle but will probably not repurchase.You do need to shake to mix it.	3
Cumple su función, deja la piel luminosa pero el aroma se metió por mi nariz y es bastante fuerte el olor, solo por eso le doy 3 estrellas porque estoy acostumbrada a usar productos en mi rostro que no tengan olor. Es muy fuerte para mi	3
I’ve been using this product daily and my skin is flaking in some spots and has a burning/sensitive sensation when I rinse it and put other products on which didn’t have before.  I followed the instruction which was to spritz approx 5 times onto the skin.  The dewy finish doesn’t last long.	3
I’ve used this and I do like it but it’s not that special…will not repurchase unless it’s on sale!  But it’s smells so different…hard to explain.  Not horrible but not the best either.  LOL	3
Water and rose oil is similar	3
Honestly I was influenced to get this by all the youtubers I saw recommending it. It does not live up to the hype… the fragrance is too strong and not for everyone and its not as hydrating as advertised. Just get a serum.	3
I bought this product as a facial spritz for my trip out west where there is no humidity and I am a total priss when it comes to my comfort. It smelled nice to spritz everywhere except my face, which got into my mouth.  The idea was to spritz my face, lock it in with a moisturizer. I ended up using Evian spray which is only water and some fancy moisturizer to lock all that goodness in.	3
El producto no me agrado por que,cuando quiero aplicar el producto en mi piel almomento de esprayarlo se tira por otro lado,eso es lo único mala.	3
So far this product seems to work nicely. Does not do very much. Does give a nice glow tho. Wish it was more hydrating.	3
It’s okay to use but it wasn’t as much as moisturizer as I expected when I sprayed first thing after washing face.	3
I like the product but,I do not like the fragrance it smells like cheap perfume little old ladies douse themselves with.I do not wear cheap perfume. It will clash with my perfume.If the product is revised, I suggest fragrance free.Plus, fragrances are not healthy for our faces anyway.	3
I bought this because of all the influencers talking about it . But it Made my face break out	3
Doesnt give me the affect that I want, and it’s quite irritating on my sensitive skin. Not worth it. It gives me glowy skin for like 10 minutes and my skin dry again :D the review said it’s good for makeup so dont trust it if you heard about it from any influencers.	3
This has such strong perfume smell, I almost returned it. Holy moly if you’re sensitive to smell skip this one!!	3
I bought this product while it was on sale and, glad I didn't paid full price.There are far more products for $36.00 in the market better than this. To me was a spritz of water and oil.	3
Did not meet my expectation.  Dewy look last only when wet.	3
I was expecting more from the product, the advertising show better results	3
I think it is working, though I don’t see those shiny skin on my face… I’m still figuring out how to use it in the correct way, without damaging my skin or breath	3
The product is okay but I can't get past their heavy perfume smell.  It seems like a heavy cheap perfume that someone has been wearing all day long mix with sweat.	3
what you pay	3
Lo presence por Los Buenisimo commentaries, es my grasoso si pones mucho asi Que te recomindo Que uses poco hidrata y suaviza	3
This product did not give me moisture or glow. I shared it with a friend and the same thing,  no moisture, no glow. I shook the bottle and sprayed liberally, still nothing.	3
A bit pricey!	3
Thai products made my face bumpy and dry.  In the process of returning.  Nothing is wrong with the product, it clearly didn’t work for me.	3
I saw this on tiktok and got influenced I should’ve left it there street having a bad reaction to it I had to toss it. It didn’t work for me I have dry textured skin so just be careful	3
Product gives a nice glow; not really a moisturizer though	3
This moisture spritzer is refreshing, especially in Colorado's arid climate. The mist is very fine and refreshing on a hot summer day when skin screams for moisture.  I think I could easily refill the bottle with rosewater and another light oil.	3
I’ve been using it for about a month or so , I didn’t notice any changes in my skin. Not really worth buying.	3
I like it has a great smell. It seems to hydrate my skin pretty well.	3
I don’t understand all the hype about this mist. There is nothing special about this.	3
I bought two bottles and I'm very disappointed I received one used.  I didn't try it yet	3
This has 3 pore-clogging ingredients and is not acne safe.	3
It worked fine for a week but after two weeks it started irritating my skin . I have a clear skin and have no issues with skincare usually but this definitely broke me into pimples.	3
I noticed an increase in acne after use.	3
I expected a real glow with this and unfortunately it isn’t what I thought it would be and after it dries it is slightly sticky. Instructions are in Korean and when you use the QR code to get English instructions it doesn’t work.	3
it's a very hot item on tiktok, that why I gave it a try. I waited until fall when my skin getting started drying a little bit. It leaves the  skin glow but doesn't last too long and the smell is too strong, like perfume.After I used it for 1 weeks It gave me a bit whitehead acne on my forehead so I'm not recommending sensitive and oily skin. But I'll try one more time	3
Not for me. Allergic reaction to this product	3
This product has a delicate, luxurious smell which I absolutely love. Id wear n it as a perfume if they made one! However, it does not stand up to the claims of ultimate hydration. I have dry, sensitive skin that is prone to break-outs. While it did provide a soothing comfort when applied, it lasted maybe an hour for me. (It did not break me out).	3
Good	3
It's not worth the hype.	3
スプレータイプの保湿力の高い化粧水が欲しくて購入しました。・粒子はそこまで細かくはありません。ミスト・・というまでは行かない感じです。・使い勝手はとても楽です。・保湿力は正直あまり感じませんでした。さっぱりタイプという感じです。春～夏頃にかけて使用し始めたので、乾燥は感じてませんが、保湿はいうほどじゃないように感じます。・香り　これが結構私は苦手でした。昔の化粧品の匂いに感じます。細かい部分で期待したほどでなかったところはありますが、総じてまぁ悪くないというかんじです。スプレーで楽ちんで、お肌もちゃんと潤います。	3
I'm combining this serum with other products from the Ordinary and I wouldn’t be able to say if it is better than a hyaluronic acid of O.	3
メイクの仕上げやリフレッシュしたいときに使っています！コンパクトなので旅行のときなどにも活躍しました！！	3
"Edit 2/13/24: After two weeks of use, I wanted to update my review. I did find that if I use this too much or too often it will start irritating my skin a little bit (as in I get minor breakouts). I am more acne prone, and do tend to break out slightly when using anything with niacinamide in them or even certain facial oils, but not too much. The effects of this spray is still really great in terms of hydrating and making skin look more plump and glowy. So I've found ways to work this into my routine that I found works for me:-using only *one* spray on each side of the face-not using this as my very first step, but after a hydrating serum to give it a little buffer-using this only 2-3x a week spaced out - as another reviewer here said, the glow does seem to last longer than a day even after I wash my face, so I use that to my advantage and space out my usage. if I see the glow fading (usually after two or three days for me) or I look particularly dry, I spray upAll in all, I like the effects of this serum. While I don't know if I can use it everyday I will continue to find ways to use it, especially since it looks awesome as a setting spray after makeup - really smooths and softens everything out while giving a nice dewy glow.I did change my review from the original 5 to 4 stars for minor irritation factor.-------------------------------------------------------------------------------------------Okay, so wow. I did have high hopes for this spray, and so far, it does not disappoint. I sprayed it on half my face as a first step after cleansing this morning, and I must say, the side that I sprayed, my face is way more plump, supple, glowy and vibrant, and because of this, even looks more youthful. The sprayed side is definitely hydrated in the way that it looks *and* feels. Yes, I can even move my face more freely because it's so well-hydrated as opposed to the side that I didn't spray. The non-sprayed side is definitely more drier from my mineral sunscreen and I can feel the dryness when I move my face and talk. I have dry to combo sensitive skin, and this has not irritated my skin thus far. I was more than anything wondering if it would clog pores but I think the niacinamide works well with the oils so that that doesn't happen. Something about the way this is formulated, it's well-put together so everything works really well for the intended effect. One thing I will say - it does have a strong smell. When I first sprayed it I thought it smelled so strong, but so familiar. And then I realized, ""So this is what I must've been smelling on those flights to Korea."" I vaguely remember on my trips to Korea, the planes having a faint wisp of this scent. It really just reminds me of Korea when I visited, and now I know why. A lot of people probably were using this spray and for good reason. And, for the amazing effect, I'm willing to live with the fragrance. Overall, loving this spray."	4
Wanted to love this product. Been researching more on Korean skincare and this came up and has high ratings however I used for about two weeks before and after applying my makeup. Now I’m a dry face girly and I saw this product on a YouTube “products for dry skin” it smells amazing!!! I wanted to love it but it did not moisturize or leave my skin dewy or feeling refreshed. I unfortunately would not recommend for dry skin or if you think this is going to be “glass” skin like	4
Para mi buen producto lo compraría nuevamente	4
I recently tried d'Alba Italian White Truffle First Spray Serum, and while I appreciate its luxurious feel and the hype surrounding it, I found it to be less hydrating than I expected. The serum has a pleasant scent and a refreshing mist that feels nice on the skin. However, I was hoping for more intense hydration, especially given its reputation among flight attendants. It’s a good product, but if you need deep moisture, you might need to layer it with other products.	4
Love this product very moisturizing light, use it more than once a day..  on autoship and I am fussy!!	4
El producto es bueno pero esperaba tener una sensacion de mayor hidratacion. Buena opcion precio calidad.	4
I only knew about this bc of BTS. Having been curious, I found it here and I like how it feels and the quality is good and smells great.  The ease of use fits into my skin care routine.  Having said (written) that I hope this product is not sold out.	4
The spray bottle is excellent in producing fine mist. I used it only once. My skin felt pretty smooth after it dried out. But I had to give it away since the fragrance is quite strong and started to give me a headache. Such a pity--it is probably a great product for people who don't mind the fragrance.	4
Lo he utilizado 4 veces y no veo un efecto glow como el que ofrecen e RRSS. Quizá a largo plazo funcione muy bien. Huele bien, no espectacular	4
Very good product	4
It keeps my skin nice and glossy but it gives me acne	4
Love this serum mist!! The hype is real. I love how it smells like expensive skincare. Not a strong scent though. Very fine mist and leaves your face nice and glowy, especially for dry skin like me I love this! Will be repurchasing	4
it’s smell good but not over power, my skin doesn’t react to the smell. it doesn’t really do what it said, I barely see any hydration. 7/10.	4
It’s quite expensive for refreshing spray but fortunately, it’s more than that. I use it before and after make up for moisture and glowy	4
I bought this product ans it keeps my face smooth. The smell it is a bit strong but not much I usually put a towel so I don't get itvon my clothes when I spray it.	4
I like it so much I bought it in a travel size too, so I don’t have to be without it! It makes my skin feel more moisturized, and I like the experience of a spray in the summertime, it’s cooling and lightweight. The sprayer is a fine mist too.	4
Ami  NO me gustó	4
Creo que me deja la piel más grasosa que lo normal pero en general soy de piel grasa	4
Smell fresh. I spray on last after I put my powder & blush to eliminate dryness from cosmetic powder. It gives a smooth dewy look. Doesn't feel greasy, it gives a light dewy shine w light spritz.	4
This is a lovely hydrating mist/serum. It's fantastic for mature skin and if you can get it on sale go for it! My only issue is that it is scented, I have sensitive rosacea skin so I prefer a fragrance free product for my face. If you don't mind fragrance on your face, treat yourself.	4
Well, in the last few days I have seen some results, I recommend it to	4
First noticed that the scent was very strong but I think I'm getting used to it.  My bottle had very little oil at the top compared to the ones advertised.  The oil was what was important to me, that's why I bought it in the first place.  I wanted that shiny glow look.  It took almost two weeks to get probably because it was at a special price.  Will update my review after I've used it for a week or two.  I want to give it a fair rating after that.	4
It makes your makeup look amazing. However, I have somewhat sensitive skin, and I found that it causes breakouts.	4
Help moisturizing the skin before makeup	4
Eh its alright it works well to melt makeup into ur skin but its not like the best thing in the world. kinda mid, but does make u glowy for a little bit	4
I’m very cautious about what I use on my skin, because it is prone to acting up. I’ve been using this for about a week or two now and I think it’s safe to say it’s not causing any issues - or is doing more good than bad. I use it before applying makeup, and after I wash my face. It feels and looks luxurious, and I want to say it’s helped to clear my face up. Only time will tell! Will update review to 5 stars if all continues well.	4
Product gives the perfect glow!	4
I like spraying it right after my toner or if I don’t have a toner next to me that’s the first thing I put. I like the feel of it. It’s light weight and moisture my face right away. I have a combo skin and I still have to put a crème on after this spray but overall, I like the feel of it.	4
I like it alot im just not seeing results. Feels super luxury but still TBD if I would repurchase it	4
Love this serum as a daily go to for my skincare routine. Nothing super special besides it hydrates beautifully. Gets the job done without causing breakouts.	4
My wife has very sensitive skin and is able to use it without a problem. If my wife likes it then I like it. Worth the cost. Will purchase again.	4
Love the spray serum, smells good too👍	4
This is my second tone purchasing this item , love how it gives me a glow	4
Nice scent ,nice mist not irritating	4
I have to say I do like the truffle spray , it leaves your face feeling soft and refreshed, with a hint of a glow. I will say is I didn’t like after I fixed my hair then used the spray,it sprayed on my hair as well making it unmanageable to work with it was to soft after that. So the next time I used it, I put a head band on, so it didn’t spray into my hair. Other than that little issue , I love it !	4
I didn’t notice much of a glow in my skin after using this product, as was promised. I did notice my skin softer to the touch and the texture seemed to even out, but I do use a few other skin care products so it could be from those. If you are expecting drastic results in a few days, you will be disappointed. Giving it a generous 4 stars because I don’t hate it. Probably would buy again. Smells kind of weird but doesn’t linger after absorbing.	4
Very nice scent but it looked like it was partially used? Like it wasn’t filled to the top, it looked like it had been used ?	4
This spray is like silk. It feels great on the skin. It has a rose scent. I am on the fence if it’s a purchase more than once product- but I do like it.	4
I use this when I need a great refresher I am trying different products at the moment it works well but I’m not going to determine this as great.	4
Tiene un aroma delicioso y me gusta los resultados	4
first time using it, I liked it, don't know if I would repurchase just because it's nothing special but I did like it	4
I have two bottles. My skin feels dry during winter, but during warmer weather, it works much better.	4
This product is wonderful at giving a quick boost of hydration, moisture, and GLOW. You can put this on right after cleansing, in between skincare steps, or even as a finishing spray for makeup to add extra glow.Make sure to shake before use as it’s a biphase formula. The sprayer itself is nice and dispersed the mist evenly and lightly, no random splotches of product shooting into your eye or anything like that. The scent is kind of floral-like, it’s not super strong but if you dislike fragrance maybe avoid this one.Overall not a must buy, but a nice to have if you’re looking for a quick hydration / glow, especially with makeup. Otherwise this doesn’t do anything that a hydrating toner/essence, or dewy setting spray wouldn’t do. Id recommend buying this on sale, personally don’t think it’s worth the full price!	4
I love anything in a mist pretty much. This was super easy to use. My skin felt super hydrated.	4
My skin feels so hydrated and looks glowy after spraying this on my face. I love using it on every step of my skincare and makeup routine because the result is so much better!One thing i was a little concerned about is the directions say that it's recommended not to breathe it in. I'm only concerned in the fact that it might* have ingredients that may not be so good for us but that will require more research.Other than that, really love this spray, and it does what it claims.	4
Slight oil to nicely moisturize with other serums. The aroma is slightly too strong,  but it evaporates immediately.	4
Pensé que daba más brillo en la piel no me gusta mucho no se nota como vi en anuncios no lo volveré a comprar	4
An extra glowing product for make up	4
I’m not sure if I purchased the wrong thing but I don’t see a lot of yellow stuff at the top of my bottle.	4
I love the smell and it give you glow, this is my skin after I woke up but I've been using it for a month now. I don't know if it does something on my skin though. It's nice as a make up prep spray. Your foundation will blend well on skin and reduce cakeyness.	4
I definitely got swayed by the raving reviews. Looks nice on the skin for a few minutes but then it makes no noticeable difference. Instead, my skin seems to react negatively to it, possibly due to the fragrance. It feels like only half of what sprays out actually lands on the skin and then instead of sinking in, the oils just sits there and the rest evaporates. It’s a bummer because it was a splurge item for me and it disappoints every time I use it.Edit: I was able to give to someone who loves it! This brand also has excellent customer service.	4
Not sure if it benefits my skin much yet but I will say it’s refreshing , has a light scent and is satisfying to spray on	4
Leaves my skin glowing, feels a slight bit sticky after but nothing overbearing or gross feeling.	4
Hidrata con un brillo y un aroma únicos. Es genial, la volvería a comprar	4
A nice light mist that seems to provide enough moisture without being overly greasy. Would buy it again.	4
Work great but the scents are a little strong for me but it go away after a while after I spray it on	4
Tu piel cambia , a mejor , y dura el dia completo no se retira ❤️	4
"I was looking forward to more ""glow"", but it suffices. It's a notch up from the rose water I've used."	4
Just ordered 2nd bottle. Got recommended by cousin and bought to try. It smells nice and absorbed very quickly. Just have to close eyes while spraying otherwise it stings pretty badly.	4
I use this serum before make up like toner and after make up like setting spray. It make my face shiny and more moisture. I voted 4 star, because 2 or 3 days first, I have a little irritation, it isn’t burning, just itchy some spots. It look good now.	4
The reviews on this would make one think that it’s some sort of miracle spray. It’s not. I mean, it’s fine but I prefer my stuff from The Ordinary way better. Wouldn’t buy again but it’s ok!!	4
Para darle luminosidad a la cara	4
It’s a good and pleasant product. Is it going to transform your skin? No. I use it instead of a toner or essence. Smells amazing though	4
The media could not be loaded.Nice glow, great sprayer, but you can feel it on the skin. Not greasy at all, sticky yes!Leaves a film, not hydrating but glowy.	4
It leaves the skin with an amazing idol-like glow but the smell although is nice it’s pretty strong. I haven’t feel or notice any skincare benefit from it. It’s a nice finish product if you’re willing to spend, but totally unnecessary.	4
This product gives a real pretty glow. I spray before bed and it last all night.	4
Works good.	4
Moisturize my skin! Love it!	4
I love this serum. Just wish it sprayed more like a gentle mist, instead my nozzle spits the serum at me. lol.	4
This product will make your skin glow and will make your face looks fresh.	4
I like the serum it does give me a glow. On my second bottle	4
The media could not be loaded.Only thing is you need to shake it because the ingredients separate when not used. Did not irritate my skin and felt hydrated	4
I tried out this serum for the first time over my foundation-it wasn’t sticky or heavy at all and felt very cool against my skin! It settled nicely into my skin, felt very hydrating and gave me a little extra glow!	4
it has a nice smell and does feel pretty moisturizing but yeah idk its cute or whatever	4
The media could not be loaded.Didn’t like the appeal of oil seats on top	4
Definitely hydrating. I took off 1 star as I found the scent pretty strong. Looking forward to seeing the long term results. Already recommended to one friend.	4
good	4
I love how convenient this product.Gives me instant glow and hydrates my skin. I thought its gonna have like a truffle smell but I’m surprised it has a great mild scent. I also like that is a mist spray.	4
I love this product and it made my skin radiant and shiny. However the scent is very strong and make me headache. Is there a same product but without any scent? Thanks	4
This was really hydrating. I thought it was going to be more oily but I was pleasantly surprised. It’s very lightweight. I felt fine using it during the summer months and under makeup. I use this all day!	4
Firstly I loved the smell of the mist, it can’t completely moisturise the skin but works well under your moisturiser.	4
Hydrating!!!  Feels good on the skin and makes you glowy!!	4
Makes my skin very glowy!But the smell is the only thing that’s making me not want to use it…I’m pretty sensitive to scent and was hoping the smell will go away overtime but it stay for a while.	4
Thank you it’s very nice.	4
It took a while then my husband said you smell like roses	4
I like this product bc luminate and glows skin. But, not to much hydration for mature skin.	4
Light and refreshing	4
d'Alba is good not as excellent as it was made out to be but good none the less.	4
I was presenting the incorrect information!  It was not this bottle!  Love it… my apologies!	4
"It smells nicely. It gives some very light moisture on my skin. But I am not sure what benefit this product has really. Most of the times my skin gets those small red speckles, like irritation after every use. So instead I've been using it as a body spray once in a while, as it does smells nice and refreshing.Because the ""oil"" or whatever yellow substance is, separates from the white transparent liquid, you have to shake it well before using it.I do like how this serum gave my skin a nice burst of moisture without feeling greasy or heavy. It is lightweight, and I make sure the mist distributes throughout my face so I'm sure to not miss a spot. I use this when I'm at home and spraying this on my face, several times throughout the day as needed.The only thing that must be causing an allergy on my face is that it has added scent and my skin is quiet sensitive lately to everything that has perfume or scents.I'd recommend it. Yes. You'll enjoy it"	4
Me encantó el producto porque deja glow en el rostro pero no te go muy claro si usarlo luego del skin care y luego del maquillaje o antes. Si alguien sabe ❤️	4
